age,experience,income,family,mortgage,personal_loan,creditcard,loan_delinquency,non_valid_passport,undergraduate_edu,graduate_edu,advance_edu
53,17,131,1,0,0,0,0,0,0,1,0
32,15,204,5,0,0,0,0,0,0,0,1
57,23,341,5,870,0,0,0,0,0,0,1
19,3,294,1,0,0,0,0,0,1,0,0
19,35,217,2,0,0,0,0,0,0,0,1
43,24,69,5,0,0,0,0,0,0,0,1
45,37,127,1,910,0,0,0,0,0,1,0
34,41,132,5,0,0,0,0,0,0,0,1
30,13,294,5,0,0,0,0,0,1,0,0
46,17,54,3,0,0,0,0,0,1,0,0
18,21,202,4,0,0,0,0,0,0,0,1
37,2,273,4,0,1,0,0,0,1,0,0
23,7,102,3,0,0,0,0,0,1,0,0
33,13,42,5,0,0,0,0,0,0,1,0
31,31,158,1,0,0,0,0,0,0,0,1
53,13,18,1,0,0,0,0,0,0,0,1
49,12,201,2,810,0,0,0,0,1,0,0
60,6,209,4,0,0,0,0,0,1,0,0
35,37,90,3,0,0,0,0,0,0,0,1
24,22,129,4,0,0,0,0,0,0,1,0
61,32,340,5,0,0,0,0,0,1,0,0
47,2,52,1,0,0,0,0,0,0,0,1
47,26,80,2,0,1,0,0,0,1,0,0
59,30,193,1,0,0,0,0,0,0,1,0
35,5,202,5,3190,1,0,0,0,0,0,1
53,34,25,5,1120,0,0,0,0,1,0,0
37,9,274,1,4220,0,0,0,0,1,0,0
23,22,329,5,0,0,1,0,0,0,1,0
23,15,55,5,0,0,0,0,0,1,0,0
42,37,341,3,0,0,0,0,0,0,1,0
62,7,127,1,3150,0,0,0,0,0,0,1
30,11,275,5,1140,0,0,0,0,0,1,0
45,30,17,3,0,0,0,0,0,0,0,1
58,19,82,3,0,0,0,0,0,0,0,1
61,25,120,2,0,0,0,0,0,0,1,0
46,2,120,1,1920,1,0,0,0,1,0,0
41,4,51,2,0,0,0,0,0,0,0,1
50,5,246,4,2420,0,0,0,0,0,1,0
40,37,129,1,0,0,0,0,0,0,0,1
64,16,231,1,0,0,0,0,0,1,0,0
23,21,277,5,0,0,0,0,0,0,0,1
35,21,199,3,0,0,1,0,0,0,0,1
53,13,350,3,0,0,0,0,0,0,0,1
26,8,338,5,2170,0,0,0,0,1,0,0
53,16,309,3,0,1,0,0,0,1,0,0
49,18,35,3,0,0,0,0,0,0,0,1
48,31,70,5,0,0,0,0,0,1,0,0
25,9,264,5,0,0,0,0,0,0,0,1
49,10,218,3,2890,0,0,0,0,0,1,0
60,37,17,2,3100,0,0,0,0,0,0,1
54,34,82,4,1680,0,0,0,0,0,1,0
55,40,76,2,1020,0,1,0,0,1,0,0
55,40,55,3,2990,1,0,0,0,1,0,0
21,26,41,5,2390,0,0,0,0,0,1,0
45,39,167,5,870,0,0,0,0,1,0,0
61,25,243,1,0,0,1,0,0,1,0,0
57,35,331,4,760,0,0,0,0,1,0,0
27,28,75,1,0,0,0,0,0,0,0,1
35,31,273,4,0,0,0,0,0,0,1,0
41,19,241,3,0,0,0,0,0,1,0,0
18,36,187,2,0,0,1,0,0,1,0,0
28,9,173,2,0,0,0,1,0,0,0,1
30,31,301,3,0,0,0,0,0,1,0,0
45,5,271,5,0,1,1,0,0,0,0,1
40,19,28,3,0,0,0,0,0,0,0,1
34,27,282,1,0,0,0,0,0,1,0,0
65,12,330,5,0,1,0,0,0,0,0,1
26,1,199,1,0,0,1,0,0,0,0,1
38,12,324,1,0,1,0,0,0,0,1,0
26,15,335,3,0,0,0,0,0,0,1,0
45,13,78,3,900,0,0,0,0,1,0,0
29,35,98,5,0,0,0,0,0,0,1,0
41,18,291,4,0,0,0,0,0,0,0,1
62,4,257,2,0,0,0,0,0,0,1,0
38,1,251,1,0,0,0,0,0,1,0,0
41,22,185,3,0,0,0,0,0,0,0,1
23,24,76,5,930,0,0,0,0,1,0,0
61,7,311,1,0,0,1,0,0,0,0,1
29,6,303,4,0,0,0,0,0,0,0,1
64,10,286,4,1530,0,0,0,0,1,0,0
50,9,13,2,0,1,0,0,0,0,0,1
39,5,76,1,1120,0,0,0,0,1,0,0
22,30,13,5,0,0,0,0,0,0,0,1
20,33,41,4,0,0,0,0,0,0,0,1
36,23,38,4,0,0,0,0,0,1,0,0
22,5,274,5,2510,0,0,0,0,0,0,1
52,18,338,2,1820,0,0,0,0,1,0,0
31,16,111,4,0,0,1,0,0,0,1,0
33,9,82,5,0,0,0,0,0,0,1,0
42,20,29,1,4280,1,0,0,0,1,0,0
41,39,328,5,0,0,0,0,0,0,1,0
24,37,165,4,0,0,0,1,0,1,0,0
27,17,311,4,0,1,0,0,0,1,0,0
62,5,267,3,0,0,0,0,0,0,0,1
32,2,224,3,0,0,0,0,0,0,1,0
59,39,82,3,0,0,0,0,0,0,0,1
44,1,237,5,0,0,0,0,0,0,0,1
63,9,325,4,1080,0,0,0,0,1,0,0
18,12,150,2,0,1,0,0,0,0,0,1
47,20,219,1,0,0,0,0,0,0,1,0
31,28,96,2,0,0,1,0,0,1,0,0
60,18,168,2,5050,0,0,0,0,0,1,0
52,17,147,2,0,0,0,0,0,0,1,0
57,10,103,4,1420,0,0,0,0,0,1,0
64,22,38,2,3090,0,0,0,0,0,0,1
64,29,123,1,2170,0,0,0,0,0,0,1
33,36,59,4,1540,0,0,0,0,0,0,1
60,36,350,5,1060,1,1,0,0,1,0,0
32,17,114,3,0,0,0,0,0,0,0,1
29,21,40,5,950,0,0,0,0,1,0,0
63,13,125,5,0,1,0,0,0,0,1,0
38,15,121,1,0,0,0,0,0,1,0,0
32,32,164,1,780,0,0,0,1,1,0,0
45,7,180,1,810,0,0,0,0,0,1,0
40,15,66,3,0,0,0,0,0,1,0,0
57,22,18,1,2030,0,0,0,0,1,0,0
53,31,185,2,2190,0,1,0,0,1,0,0
57,4,31,3,0,0,1,1,0,0,0,1
35,22,140,4,0,0,0,0,0,1,0,0
47,36,134,3,1480,0,0,0,0,0,1,0
31,34,249,5,0,0,0,0,0,0,0,1
20,10,166,2,0,0,0,0,0,0,0,1
27,21,341,2,1060,0,0,0,0,0,0,1
47,35,221,1,800,0,0,0,0,0,1,0
58,0,115,5,0,0,0,0,0,0,1,0
38,17,212,4,0,0,0,0,0,0,0,1
32,37,271,4,0,0,0,0,0,0,1,0
60,39,282,5,1180,0,0,0,0,0,0,1
48,19,288,5,0,0,1,0,0,0,1,0
46,32,49,4,4000,0,0,0,0,0,1,0
20,25,47,1,0,0,1,0,0,0,1,0
42,12,262,1,0,0,1,0,0,0,1,0
46,30,290,4,0,0,0,0,0,0,1,0
63,36,293,4,1970,0,0,0,0,1,0,0
38,5,65,4,0,0,0,0,0,0,0,1
24,12,339,3,3010,1,0,0,0,1,0,0
25,7,31,5,0,0,0,0,0,0,1,0
26,-1,203,5,0,0,0,0,0,0,1,0
24,31,264,3,0,0,0,0,0,1,0,0
52,30,172,2,0,0,0,0,0,1,0,0
19,11,74,3,0,1,0,0,0,0,1,0
27,12,284,4,2670,0,0,0,0,0,1,0
38,9,277,5,0,0,0,0,0,0,0,1
46,29,250,4,0,0,0,1,0,0,1,0
19,40,38,2,0,0,1,1,0,1,0,0
35,37,331,1,0,0,0,0,0,0,0,1
42,25,115,3,1440,0,0,0,0,1,0,0
59,5,38,1,0,0,1,0,0,0,1,0
56,38,241,2,1860,0,0,0,0,0,1,0
21,15,256,4,0,0,0,0,0,1,0,0
47,3,248,4,4220,1,0,0,0,0,0,1
46,35,128,5,0,0,0,0,0,0,0,1
22,23,177,1,0,0,0,0,0,0,1,0
65,1,232,3,2180,0,0,0,0,1,0,0
18,19,80,2,0,0,0,0,0,1,0,0
52,26,229,1,0,0,0,0,0,1,0,0
62,7,256,4,0,0,0,0,0,0,1,0
62,7,105,4,0,0,0,0,0,0,0,1
41,25,346,4,2080,0,0,0,0,0,1,0
26,1,272,2,0,0,0,0,0,0,0,1
31,19,267,4,0,0,0,0,0,0,1,0
55,29,253,1,0,0,0,0,0,0,1,0
27,8,129,5,0,1,0,0,0,0,0,1
36,30,47,2,0,0,1,0,0,0,1,0
25,17,233,3,850,0,1,0,0,0,0,1
27,20,300,5,0,0,0,0,0,1,0,0
19,37,71,5,0,0,0,0,0,1,0,0
48,5,225,3,1300,0,0,0,0,0,1,0
44,5,22,2,0,0,0,0,0,0,0,1
53,28,25,2,0,0,0,0,0,1,0,0
25,9,211,5,0,0,0,0,0,0,1,0
25,36,252,2,1650,0,0,0,0,0,1,0
37,34,190,3,1230,0,1,0,0,0,0,1
50,-2,205,3,0,0,0,0,0,0,0,1
34,16,116,1,2300,0,0,0,0,1,0,0
49,23,181,4,0,0,0,0,0,0,1,0
35,18,251,5,3070,0,1,0,0,0,0,1
26,7,330,4,1870,0,0,0,0,1,0,0
26,11,35,5,850,0,0,1,0,0,0,1
38,36,244,3,0,0,0,0,0,1,0,0
39,32,255,1,1470,0,0,0,0,0,1,0
43,38,28,3,0,0,0,0,0,0,0,1
51,26,139,3,1830,0,0,0,0,0,1,0
38,28,26,1,0,0,0,0,0,0,1,0
27,14,191,3,0,1,0,0,0,1,0,0
34,5,330,1,0,0,1,0,0,1,0,0
33,30,303,4,0,0,0,0,0,1,0,0
41,13,136,4,0,0,0,1,0,0,0,1
53,30,32,2,0,0,0,0,0,0,1,0
27,4,295,3,0,0,0,0,0,1,0,0
19,18,143,3,0,0,0,0,0,1,0,0
33,21,221,4,1120,0,0,0,0,0,0,1
21,36,144,4,0,0,0,0,0,1,0,0
63,36,94,3,2570,0,0,0,0,1,0,0
19,20,20,2,0,0,0,0,0,0,1,0
55,14,14,4,0,0,0,0,0,1,0,0
55,3,94,1,0,0,0,0,0,0,1,0
58,28,160,1,1180,1,0,0,0,0,1,0
28,14,216,3,0,0,0,0,0,1,0,0
49,3,29,1,0,0,0,0,0,0,0,1
30,9,150,5,0,0,0,0,0,1,0,0
54,9,204,1,0,0,0,0,0,0,0,1
35,22,267,1,2120,0,0,0,0,0,1,0
34,37,58,3,1410,0,0,0,0,0,1,0
31,9,222,1,1140,0,0,0,0,1,0,0
38,14,335,2,3260,0,0,0,0,1,0,0
52,27,185,2,1440,0,0,0,1,0,1,0
27,2,55,1,3410,0,0,1,0,1,0,0
59,18,76,4,0,0,0,0,0,0,0,1
58,31,178,2,0,1,0,0,0,1,0,0
53,14,166,4,790,0,0,0,0,0,1,0
34,24,210,5,2290,0,1,0,0,1,0,0
30,7,52,1,0,0,0,0,0,0,0,1
51,42,338,4,0,0,0,0,0,0,0,1
65,34,333,2,2340,0,0,0,0,0,0,1
19,15,301,3,0,0,0,0,0,0,1,0
57,11,83,2,810,0,0,0,0,0,1,0
60,38,56,1,0,0,0,0,0,0,0,1
65,27,315,4,0,1,0,0,0,0,0,1
51,32,304,4,2980,0,0,0,0,0,0,1
34,26,41,3,0,0,0,0,0,0,1,0
65,16,154,4,910,0,0,0,0,0,1,0
28,5,166,4,1560,0,0,0,0,0,0,1
47,3,291,2,0,0,0,0,0,1,0,0
34,31,90,1,0,0,0,0,0,0,0,1
52,37,277,4,0,0,0,0,0,0,1,0
41,36,349,2,0,0,0,0,0,0,1,0
22,29,187,5,1130,0,0,0,0,1,0,0
19,23,42,3,0,0,0,0,0,1,0,0
65,37,167,1,0,0,0,0,1,1,0,0
32,23,52,4,0,0,0,0,0,0,0,1
51,25,21,5,0,0,0,0,0,0,1,0
45,8,87,2,0,0,0,0,0,1,0,0
35,1,46,1,0,0,0,0,0,1,0,0
62,1,35,1,0,0,0,0,0,0,1,0
37,31,156,4,0,0,0,0,0,0,1,0
19,5,25,1,0,0,0,0,0,0,1,0
35,30,180,5,0,0,0,0,0,0,1,0
62,35,257,4,1070,0,0,0,0,1,0,0
26,28,116,2,1060,0,0,0,0,0,0,1
33,29,178,2,0,1,0,0,0,0,0,1
32,30,173,5,0,0,0,0,0,1,0,0
55,25,345,3,1290,0,0,0,0,1,0,0
25,25,290,1,0,1,0,0,0,0,1,0
33,27,231,5,0,0,0,0,0,0,0,1
64,12,99,2,2970,0,0,0,0,1,0,0
34,7,167,2,1710,1,0,0,0,0,1,0
57,23,134,2,1530,0,0,0,0,0,1,0
50,8,108,2,5690,1,0,0,0,0,0,1
39,30,240,1,0,0,0,0,0,0,0,1
44,39,349,3,0,0,0,0,0,1,0,0
19,34,268,5,0,1,0,0,0,0,1,0
58,-1,95,2,0,0,0,0,0,0,1,0
26,25,127,1,0,0,0,0,0,1,0,0
48,13,186,4,900,0,0,0,0,1,0,0
47,24,37,5,0,0,0,0,0,0,1,0
34,15,297,3,790,0,0,0,0,1,0,0
62,8,114,3,1020,0,0,0,0,0,0,1
50,22,217,2,0,0,0,0,0,0,0,1
61,15,230,5,0,0,0,0,0,0,0,1
52,15,272,5,1510,0,0,0,0,0,0,1
25,39,86,5,0,0,0,0,0,0,0,1
34,32,241,1,0,0,0,0,0,0,0,1
27,4,225,3,1030,0,0,0,0,1,0,0
27,11,184,1,0,0,0,0,0,0,1,0
41,19,300,3,0,0,0,0,0,0,0,1
34,12,63,4,0,0,0,0,0,0,1,0
53,18,333,5,0,0,0,0,0,0,1,0
36,5,268,1,1440,1,0,0,0,0,1,0
21,21,284,4,1840,0,0,0,0,0,1,0
22,13,258,2,0,0,1,0,0,0,1,0
43,16,91,4,0,0,0,1,0,0,0,1
37,15,242,1,1020,0,0,0,0,0,1,0
42,5,67,4,1840,0,0,0,0,1,0,0
47,33,177,5,0,0,0,0,0,1,0,0
50,21,239,1,0,0,1,0,0,0,1,0
33,10,335,3,0,0,0,0,0,0,0,1
43,4,259,1,2070,0,0,0,0,0,1,0
45,8,15,3,890,0,0,0,0,1,0,0
27,32,144,1,1400,0,0,0,0,1,0,0
57,34,289,1,0,0,0,0,0,0,0,1
57,18,192,5,1000,0,0,0,0,1,0,0
19,16,14,5,0,0,0,0,0,0,1,0
23,36,145,5,1180,0,0,0,0,0,0,1
40,29,223,4,1900,0,1,0,0,0,0,1
53,21,19,5,0,0,0,0,0,1,0,0
26,27,12,3,0,0,1,0,0,0,1,0
35,7,186,2,0,0,1,0,0,1,0,0
30,34,223,5,0,0,0,0,0,1,0,0
48,9,200,2,0,0,0,0,0,0,0,1
23,11,177,1,1850,0,0,0,0,1,0,0
58,34,261,5,0,1,0,0,0,1,0,0
41,26,165,4,0,0,0,0,0,1,0,0
59,23,36,5,0,1,0,0,0,1,0,0
37,33,85,1,0,0,0,0,0,0,1,0
39,36,36,1,0,0,0,0,0,0,0,1
22,40,54,1,0,0,0,0,0,0,1,0
56,20,200,2,3740,1,0,0,0,0,1,0
29,7,336,2,0,0,0,0,0,0,1,0
52,32,151,5,2450,0,0,0,0,1,0,0
27,23,158,2,3100,1,0,0,0,0,0,1
31,23,330,2,0,0,1,0,0,0,1,0
54,10,267,4,0,0,0,0,0,1,0,0
39,8,54,3,0,0,0,0,0,0,1,0
29,23,70,4,0,0,1,0,0,0,1,0
19,20,266,5,0,0,0,0,0,0,0,1
26,20,116,3,0,0,0,0,0,0,1,0
38,18,184,1,0,0,1,0,0,0,0,1
62,24,220,5,1670,0,0,0,0,0,0,1
32,26,253,3,0,1,0,0,0,0,1,0
42,27,31,1,0,0,0,0,0,0,1,0
46,10,135,1,0,0,0,0,0,0,0,1
65,40,188,4,0,0,0,0,0,0,1,0
21,22,256,5,2160,0,0,0,0,0,0,1
39,33,183,5,2140,0,0,0,0,0,1,0
33,35,231,3,1940,0,0,0,0,0,1,0
49,18,21,5,0,0,0,0,0,0,1,0
25,16,142,1,0,0,0,0,0,0,1,0
60,8,173,3,0,0,0,0,0,0,1,0
33,26,286,5,1310,0,0,0,0,0,0,1
23,26,279,1,2040,1,0,0,0,1,0,0
30,11,10,1,0,1,0,0,0,0,0,1
37,32,86,3,1910,0,1,0,0,0,1,0
52,31,292,2,1030,0,0,0,0,0,1,0
19,20,74,4,0,0,0,0,0,1,0,0
38,-3,236,5,1450,0,1,0,0,1,0,0
39,8,161,3,980,0,0,0,0,0,1,0
43,22,19,5,0,0,0,0,0,0,1,0
42,18,172,5,0,0,0,0,0,1,0,0
39,28,185,5,0,0,0,0,0,0,0,1
47,17,165,3,0,1,0,0,0,0,0,1
31,21,146,1,0,0,0,0,0,0,0,1
58,36,268,5,0,0,0,0,0,0,1,0
23,27,160,4,0,0,0,0,0,0,0,1
42,30,253,3,1930,0,0,0,0,1,0,0
21,6,83,2,0,0,0,0,0,0,1,0
40,18,79,5,0,0,0,0,0,1,0,0
33,37,131,1,0,0,0,0,0,1,0,0
55,20,132,1,0,0,0,0,0,0,0,1
62,24,58,1,2480,0,0,0,0,0,0,1
42,25,90,2,1060,0,0,0,0,0,1,0
35,9,272,3,1940,0,0,0,0,0,1,0
65,14,299,4,890,0,0,0,0,0,1,0
34,13,270,3,0,0,0,0,0,1,0,0
26,26,108,5,0,0,0,0,0,1,0,0
22,4,235,3,0,0,0,0,0,0,0,1
44,26,247,2,0,0,1,0,0,0,1,0
29,13,95,1,0,0,0,0,0,0,0,1
59,5,283,4,2120,0,0,0,0,0,0,1
19,29,83,4,0,0,1,0,0,0,0,1
50,38,341,4,860,0,0,0,0,0,0,1
60,14,264,4,0,0,0,0,0,0,0,1
61,12,56,2,0,0,0,0,0,1,0,0
19,20,29,4,1230,1,0,0,0,1,0,0
25,37,243,1,0,0,0,0,0,0,1,0
25,0,252,4,0,0,0,0,0,0,1,0
50,8,52,2,0,0,0,0,0,0,1,0
41,40,222,5,2260,0,0,0,0,1,0,0
39,17,22,4,0,0,0,1,0,0,0,1
49,0,322,4,1800,0,0,0,0,1,0,0
41,5,29,4,4080,0,0,0,0,1,0,0
58,36,342,1,2040,0,0,0,0,0,1,0
42,26,294,2,780,0,0,0,0,0,1,0
41,15,81,5,0,0,0,0,0,0,1,0
55,6,342,4,0,0,0,0,0,1,0,0
56,4,268,3,1090,0,0,0,0,1,0,0
45,35,143,1,1750,0,0,0,0,1,0,0
55,14,175,5,1440,0,0,0,0,0,0,1
64,41,73,3,0,0,0,0,0,0,1,0
30,41,189,3,0,0,0,0,0,1,0,0
24,28,46,2,0,0,0,0,0,1,0,0
23,29,72,3,3520,1,0,0,0,1,0,0
53,9,244,5,0,0,0,0,0,0,0,1
21,7,115,2,0,0,0,0,0,0,0,1
63,39,155,4,0,0,0,0,0,1,0,0
57,35,207,2,4060,0,1,0,0,0,0,1
62,18,47,4,0,0,0,0,0,0,0,1
63,33,155,2,0,0,0,0,0,1,0,0
62,37,255,3,0,0,0,0,0,0,0,1
33,5,227,5,0,1,0,0,0,0,1,0
46,30,104,2,1220,0,0,0,0,1,0,0
23,6,192,5,0,0,0,0,0,0,0,1
65,1,127,2,0,0,1,0,0,0,1,0
25,20,251,3,0,0,0,0,0,0,1,0
33,8,342,5,0,0,0,0,0,0,0,1
56,38,42,3,0,1,0,0,0,1,0,0
54,32,327,5,1660,0,0,0,0,1,0,0
20,30,162,4,0,0,0,0,0,0,1,0
51,11,297,2,0,0,0,0,0,1,0,0
42,27,323,1,0,0,0,0,0,0,1,0
58,25,161,2,980,0,0,0,0,0,0,1
40,5,208,3,1290,0,0,0,0,0,1,0
21,2,280,5,0,0,0,0,0,1,0,0
62,24,115,1,0,0,0,0,0,0,1,0
38,27,97,4,4520,0,0,0,0,0,1,0
30,30,106,3,0,0,0,0,0,0,1,0
45,16,296,5,2490,0,0,0,0,1,0,0
50,38,65,5,0,0,0,0,0,0,1,0
26,36,100,4,0,1,0,0,0,0,1,0
44,20,138,4,0,0,0,0,0,0,1,0
58,29,277,1,0,0,1,0,0,0,0,1
47,19,319,3,0,0,0,0,0,0,0,1
49,15,266,3,0,0,1,0,0,1,0,0
24,37,266,4,0,0,0,0,0,0,1,0
57,32,66,1,0,0,0,0,0,0,0,1
23,14,243,4,0,0,0,0,0,1,0,0
23,11,139,5,1140,0,0,0,0,0,0,1
36,5,268,2,0,0,0,0,0,0,1,0
58,26,258,2,0,0,0,0,0,0,1,0
27,18,83,5,1580,0,0,0,0,0,1,0
51,27,17,1,0,0,0,0,0,0,1,0
29,13,183,2,0,0,1,0,0,1,0,0
60,26,41,3,1000,0,1,1,0,1,0,0
45,17,281,5,0,0,0,0,0,0,1,0
46,9,106,5,0,1,0,0,0,0,1,0
59,24,160,2,1600,0,0,0,0,1,0,0
57,4,201,5,1700,0,0,0,0,0,1,0
53,27,327,4,0,0,0,0,0,0,0,1
35,14,349,3,0,0,1,0,0,1,0,0
56,7,136,1,0,0,0,0,0,1,0,0
64,18,129,1,0,0,0,0,0,0,1,0
37,20,270,5,4320,1,0,0,0,1,0,0
37,18,89,1,0,0,0,0,0,1,0,0
27,17,116,5,0,0,0,0,0,1,0,0
25,-2,38,4,0,0,1,0,0,1,0,0
20,33,327,3,0,0,0,0,0,0,0,1
32,21,306,1,0,0,0,0,0,0,0,1
24,23,225,5,0,0,0,0,0,0,0,1
44,33,334,1,0,1,1,0,0,1,0,0
57,34,82,2,0,0,0,0,0,1,0,0
53,29,236,1,1440,0,1,0,0,0,1,0
63,24,248,4,1570,0,0,0,0,0,0,1
25,38,58,2,0,0,0,0,0,0,1,0
27,37,232,3,1270,0,0,0,0,1,0,0
28,19,202,4,2200,0,0,0,0,0,0,1
49,13,149,2,2470,0,0,0,0,1,0,0
58,34,98,5,0,0,0,0,0,0,0,1
64,30,232,5,0,0,0,1,0,0,0,1
26,5,50,1,0,0,0,0,0,1,0,0
21,9,103,4,1330,0,0,0,0,0,0,1
38,29,304,5,1470,0,0,0,0,0,1,0
45,31,142,4,0,0,0,0,0,0,1,0
53,12,107,4,1650,0,0,0,0,0,0,1
33,29,288,2,0,0,0,0,0,0,1,0
28,31,328,4,0,0,1,0,0,1,0,0
38,9,275,5,0,0,0,0,0,1,0,0
44,18,19,1,0,0,0,0,1,0,1,0
35,29,37,2,1420,0,0,0,0,0,0,1
50,3,91,4,0,0,0,0,0,0,0,1
32,14,329,4,0,0,0,0,0,1,0,0
28,8,244,5,0,0,0,0,0,1,0,0
36,27,194,4,860,0,0,1,0,1,0,0
43,25,207,3,1200,0,0,0,0,0,1,0
62,29,254,3,950,0,0,0,0,0,0,1
23,12,62,1,0,0,0,0,0,0,0,1
54,7,225,4,2400,0,0,0,0,0,0,1
33,37,263,5,3120,0,0,0,0,0,0,1
34,33,45,1,0,0,0,1,0,0,0,1
55,23,270,4,1560,0,1,0,0,0,0,1
38,25,131,5,1110,0,1,0,0,0,1,0
33,27,130,2,4770,1,1,0,0,1,0,0
33,1,178,5,1190,0,0,0,0,0,0,1
23,11,322,1,0,0,0,0,0,0,1,0
43,0,168,3,0,0,0,0,0,0,1,0
42,38,139,4,2050,0,0,0,0,1,0,0
33,36,96,4,0,0,0,0,0,1,0,0
64,33,87,2,0,0,0,0,0,0,1,0
59,7,80,4,0,0,0,0,0,0,1,0
48,8,201,5,1920,0,0,0,0,0,0,1
20,31,211,5,0,0,1,0,0,0,0,1
29,31,175,2,0,0,0,0,0,1,0,0
65,5,191,1,1050,0,0,0,0,1,0,0
53,29,314,5,1010,0,0,0,0,1,0,0
25,32,228,1,0,0,0,0,0,0,0,1
20,24,70,3,1440,0,0,0,0,0,0,1
41,22,30,3,3960,0,0,0,0,0,0,1
34,9,118,2,5820,1,0,0,0,1,0,0
20,6,248,3,0,0,0,0,0,0,1,0
33,16,302,1,0,0,0,0,0,0,1,0
37,31,223,2,0,1,0,0,0,0,0,1
50,37,193,2,3580,1,0,0,0,1,0,0
42,29,50,4,0,0,0,0,0,1,0,0
65,13,33,1,0,0,0,0,0,0,0,1
49,20,78,4,3800,0,0,0,0,0,1,0
22,33,279,3,0,0,0,0,0,0,0,1
18,31,60,5,0,0,0,0,0,0,1,0
43,35,299,2,0,1,0,0,0,0,0,1
64,13,179,3,0,0,0,0,0,0,0,1
40,21,247,3,1040,0,0,0,0,0,1,0
35,22,196,5,2130,0,0,0,0,1,0,0
58,26,192,4,0,0,0,0,0,1,0,0
36,9,208,2,0,1,0,0,0,1,0,0
59,9,329,2,850,0,0,0,0,0,1,0
52,10,23,2,0,0,1,0,0,0,0,1
20,34,233,5,0,0,1,0,0,1,0,0
51,20,158,4,0,0,0,0,0,0,1,0
55,3,321,2,0,0,0,0,0,0,0,1
39,22,350,4,0,0,0,0,0,0,1,0
46,20,198,5,0,0,0,0,0,1,0,0
38,30,186,2,1170,0,0,0,0,0,0,1
35,33,233,4,1530,0,0,0,0,1,0,0
57,26,233,4,0,0,0,0,0,1,0,0
30,25,302,5,0,0,0,0,0,1,0,0
43,32,240,2,0,0,0,0,0,0,1,0
46,39,340,1,0,0,0,0,0,0,0,1
40,33,49,2,0,0,0,0,0,0,1,0
44,39,218,5,2000,0,0,0,0,0,0,1
53,26,167,5,900,0,0,0,0,1,0,0
56,34,57,2,1770,0,0,0,0,0,1,0
33,22,232,3,0,1,0,0,0,1,0,0
50,18,328,1,0,0,0,0,0,0,0,1
25,32,203,4,0,0,0,0,0,0,1,0
27,12,14,3,0,1,0,0,0,1,0,0
43,27,138,1,0,0,0,0,0,0,1,0
42,2,173,4,0,0,0,0,0,0,0,1
42,27,119,5,1360,0,0,0,0,1,0,0
38,16,254,3,0,1,0,0,0,1,0,0
44,34,280,4,2010,0,0,0,0,1,0,0
23,12,307,5,1450,0,0,0,0,0,1,0
27,28,79,5,4670,1,0,0,0,0,0,1
59,22,157,5,0,0,0,0,0,1,0,0
43,28,338,4,0,0,0,0,0,1,0,0
48,1,21,4,1690,0,0,0,0,0,1,0
57,26,122,1,0,0,0,0,0,0,0,1
20,7,135,3,3310,0,0,0,0,0,0,1
64,9,329,5,0,0,1,0,0,1,0,0
45,37,102,1,0,0,0,0,0,0,0,1
29,4,310,2,3030,0,0,0,0,0,0,1
22,32,196,5,0,0,0,0,0,0,0,1
34,5,153,3,1580,0,0,0,0,0,0,1
54,7,41,5,0,0,0,0,0,0,0,1
20,36,194,5,0,0,0,0,0,0,1,0
39,10,76,3,1640,0,0,0,0,1,0,0
60,11,209,3,0,0,0,0,0,0,0,1
56,11,283,1,0,0,0,0,0,0,1,0
42,10,91,1,2300,0,0,0,0,0,1,0
63,9,40,1,1380,0,0,0,0,0,1,0
51,35,317,1,0,0,0,0,0,0,0,1
60,27,166,4,0,0,0,0,0,1,0,0
63,21,264,2,0,1,0,0,0,1,0,0
23,22,101,3,0,0,0,0,0,0,0,1
27,16,22,1,910,0,0,0,0,1,0,0
33,16,235,1,1490,0,0,0,0,0,1,0
28,1,115,3,2040,0,0,0,0,0,1,0
31,14,52,2,1590,0,0,0,0,0,1,0
46,6,344,2,0,1,0,0,0,0,1,0
45,33,172,5,0,0,0,0,0,0,0,1
33,15,148,4,2400,0,0,0,0,0,1,0
47,11,120,2,5650,1,0,0,0,1,0,0
54,11,251,2,0,0,0,0,0,1,0,0
44,3,299,3,1340,0,0,0,0,0,1,0
59,34,216,4,0,0,0,0,0,0,1,0
38,36,99,2,980,0,0,0,0,1,0,0
62,43,174,1,0,0,0,0,0,0,0,1
39,18,171,3,0,0,0,0,0,0,0,1
43,-1,85,1,0,0,0,0,0,1,0,0
27,21,126,5,1320,0,0,0,0,0,1,0
60,34,334,1,2190,0,0,0,0,0,0,1
20,36,147,2,0,0,0,0,0,0,0,1
21,29,232,4,0,0,0,0,0,1,0,0
36,3,30,5,0,0,1,0,0,0,1,0
65,24,173,1,2120,0,0,0,0,0,1,0
28,11,106,1,1360,0,0,0,0,0,1,0
30,10,292,3,2950,1,0,0,0,1,0,0
33,8,214,5,0,1,0,0,0,0,1,0
26,11,101,5,1140,0,0,0,0,1,0,0
26,11,39,3,2820,1,0,0,0,0,0,1
26,2,80,4,0,0,0,0,0,1,0,0
32,18,113,5,1510,0,0,0,0,1,0,0
32,39,173,5,0,0,0,0,0,0,0,1
48,5,149,5,0,0,0,0,0,0,0,1
46,41,283,5,0,0,0,0,0,0,1,0
58,33,89,1,0,0,1,0,0,0,1,0
